,solute_smiles,solvent_smiles,temperature,logS
2658,C1[C@H](CN[C@@H]1C(=O)O)O,C(Cl)Cl,283.15,-2.66885402565132
2659,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,298.15,-2.88280083446037
2660,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,298.15,-2.80882586378437
2661,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)CO,303.15,-2.8142125859756
2662,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,293.15,-2.6045348492582
2663,C1[C@H](CN[C@@H]1C(=O)O)O,CC#N,303.15,-2.56107642748831
2664,C1[C@H](CN[C@@H]1C(=O)O)O,CO,288.15,-2.43107430075456
2665,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)OC,303.15,-2.72425215714999
2666,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,298.15,-2.68733096870615
2667,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)O,303.15,-2.70055873139582
2668,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(C)O,303.15,-2.74755402168098
2669,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,303.15,-2.80747066274618
2670,C1[C@H](CN[C@@H]1C(=O)O)O,CO,293.15,-2.37365521704435
2671,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,303.15,-2.70781599460651
2672,C1[C@H](CN[C@@H]1C(=O)O)O,CC#N,308.15,-2.45884579452933
2673,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,298.15,-2.49409907195377
2674,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)CO,308.15,-2.69512174676367
2675,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,298.15,-2.67442517393796
2676,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,303.15,-2.57007008115346
2677,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)O,308.15,-2.58110191567778
2678,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(C)O,308.15,-2.6582437047095
2679,C1[C@H](CN[C@@H]1C(=O)O)O,CO,298.15,-2.2803524887238
2680,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,308.15,-2.70751115753991
2681,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,308.15,-2.62722218990293
2682,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)OC,308.15,-2.57181843543615
2683,C1[C@H](CN[C@@H]1C(=O)O)O,C(Cl)Cl,288.15,-2.45443303435389
2684,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)CO,313.15,-2.62728091943152
2685,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,303.15,-2.41651775760094
2686,C1[C@H](CN[C@@H]1C(=O)O)O,CC#N,313.15,-2.37715426230421
2687,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(C)O,313.15,-2.58320682811833
2688,C1[C@H](CN[C@@H]1C(=O)O)O,CO,303.15,-2.2084912521799
2689,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,308.15,-2.47699029189249
2690,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)O,313.15,-2.4882620960721
2691,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)CO,318.15,-2.5557348751902
2692,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,313.15,-2.54826403865244
2693,C1[C@H](CN[C@@H]1C(=O)O)O,CC#N,318.15,-2.30769771799133
2694,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,308.15,-2.33678615300181
2695,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)OC,313.15,-2.46772257040229
2696,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,303.15,-2.51021281119562
2697,C1[C@H](CN[C@@H]1C(=O)O)O,CO,308.15,-2.14911123810908
2698,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(C)O,318.15,-2.50796789591358
2699,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)CO,323.15,-2.49918654570315
2700,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,313.15,-2.39903551084105
2701,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)O,318.15,-2.40476282091275
2702,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,313.15,-2.27979905988729
2703,C1[C@H](CN[C@@H]1C(=O)O)O,C(Cl)Cl,293.15,-2.30616155392041
2704,C1[C@H](CN[C@@H]1C(=O)O)O,CC#N,323.15,-2.23936529925176
2705,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,318.15,-2.47241841998968
2706,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,313.15,-2.5354035190121
2707,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(C)O,323.15,-2.47086616002669
2708,C1[C@H](CN[C@@H]1C(=O)O)O,CO,313.15,-2.10115251796983
2709,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)OC,318.15,-2.39913037097301
2710,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)CO,328.15,-2.44075191674181
2711,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,318.15,-2.334378670413
2712,C1[C@H](CN[C@@H]1C(=O)O)O,CC#N,328.15,-2.18765787410965
2713,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)O,323.15,-2.34186670670851
2714,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,323.15,-2.41567101439905
2715,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(C)O,328.15,-2.41767809281857
2716,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,318.15,-2.20265374186924
2717,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,308.15,-2.37815286291169
2718,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)CO,333.15,-2.39871784110806
2719,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)OC,323.15,-2.3203097643303
2720,C1[C@H](CN[C@@H]1C(=O)O)O,CO,318.15,-2.01049195697824
2721,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(C)O,333.15,-2.37308323727644
2722,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,323.15,-2.27457178405836
2723,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,288.15,-2.31436620850819
2724,C1[C@H](CN[C@@H]1C(=O)O)O,C(Cl)Cl,298.15,-2.18511023538382
2725,C1[C@H](CN[C@@H]1C(=O)O)O,CC#N,333.15,-2.12603481769867
2726,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)O,328.15,-2.27930714608383
2727,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,328.15,-2.35345581572185
2728,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,323.15,-2.14863017662511
2729,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,283.15,-2.32660413247876
2730,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,328.15,-2.23018679404494
2731,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)OC,328.15,-2.24996875690113
2732,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,313.15,-2.27913980316652
2733,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,318.15,-2.35637631881659
2734,C1[C@H](CN[C@@H]1C(=O)O)O,CC(C)O,333.15,-2.21044501489052
2735,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCO,333.15,-2.28008621410701
2736,C1[C@H](CN[C@@H]1C(=O)O)O,CCCO,333.15,-2.19115484464609
2737,C1[C@H](CN[C@@H]1C(=O)O)O,C(Cl)Cl,303.15,-2.09914617315398
2738,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,328.15,-2.076836715787
2739,C1[C@H](CN[C@@H]1C(=O)O)O,CO,323.15,-1.90218976627082
2740,C1[C@H](CN[C@@H]1C(=O)O)O,CCO,333.15,-2.03101617229729
2741,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,318.15,-2.18637859291029
2742,C1[C@H](CN[C@@H]1C(=O)O)O,C(Cl)Cl,308.15,-2.02236171629733
2743,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,323.15,-2.24796311983501
2744,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,293.15,-2.13024550142064
2745,C1[C@H](CN[C@@H]1C(=O)O)O,CO,328.15,-1.81042187196199
2746,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,288.15,-2.17236834468147
2747,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,323.15,-2.10974971259186
2748,C1[C@H](CN[C@@H]1C(=O)O)O,CO,333.15,-1.7337656716835
2749,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,328.15,-2.13016681999335
2750,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,298.15,-2.00255883878498
2751,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,293.15,-2.05397316338977
2752,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,328.15,-2.03481304248048
2753,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,283.15,-1.89440297412374
2754,C1[C@H](CN[C@@H]1C(=O)O)O,CCC(=O)C,333.15,-1.97047989663199
2755,C1[C@H](CN[C@@H]1C(=O)O)O,CCCCCO,333.15,-2.01041462767027
2756,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,298.15,-1.95644762292296
2757,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,303.15,-1.90207579967036
2758,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,288.15,-1.82137798518935
2759,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,308.15,-1.8210805016959
2760,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,303.15,-1.87626100191539
2761,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,293.15,-1.72180874477574
2762,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,313.15,-1.75436676575487
2763,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,298.15,-1.65466509262094
2764,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,308.15,-1.77584484951178
2765,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,318.15,-1.6924035428917
2766,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,313.15,-1.72220074640176
2767,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,323.15,-1.63407148786963
2768,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,303.15,-1.55804758032557
2769,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,318.15,-1.64746468886611
2770,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,308.15,-1.5029616700291
2771,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,328.15,-1.56947111792098
2772,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,323.15,-1.58903404167632
2773,C1[C@H](CN[C@@H]1C(=O)O)O,C1COCCO1,333.15,-1.51184402137626
2774,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,313.15,-1.43371565539111
2775,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,328.15,-1.51286034877748
2776,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,318.15,-1.37445905910059
2777,C1[C@H](CN[C@@H]1C(=O)O)O,CCOC(=O)C,333.15,-1.43479288330314
2778,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,323.15,-1.29936901743279
2779,C1[C@H](CN[C@@H]1C(=O)O)O,CC(=O)C,328.15,-1.24109927960533
2780,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,278.2,-2.11504203289932
2781,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,283.2,-2.07531386516824
2782,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,288.2,-2.06742171179632
2783,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,293.2,-2.05907702455514
2784,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,298.2,-1.99288396431983
2785,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,303.2,-1.99420140963165
2786,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,308.2,-1.9285353144117
2787,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,278.2,-1.76869343982094
2788,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,278.2,-1.84262727913247
2789,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,283.2,-1.73167838833896
2790,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,313.2,-1.87707012362016
2791,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,278.2,-1.85154410307053
2792,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,283.2,-1.82678472628859
2793,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)CC(=O)C,318.2,-1.84322824249233
2794,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,278.2,-1.68439643190812
2795,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,283.2,-1.79075007161494
2796,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,288.2,-1.74958079793063
2797,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,288.2,-1.76757407345707
2798,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,293.2,-1.76830570809784
2799,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,283.2,-1.61401840856931
2800,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,288.2,-1.61153983067474
2801,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,288.2,-1.60396634739877
2802,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,298.2,-1.73633147638894
2803,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,293.2,-1.67800415255564
2804,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,293.2,-1.56404930942223
2805,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,303.2,-1.68151474380511
2806,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,298.2,-1.53891900536903
2807,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,293.2,-1.53545673397365
2808,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,298.2,-1.61489278153156
2809,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,303.2,-1.6009567963458
2810,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,308.2,-1.60497971833175
2811,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,313.2,-1.61125024788132
2812,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,308.2,-1.59782926456075
2813,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,298.2,-1.43571559392005
2814,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CC(C)(C)OC,318.2,-1.59221007017633
2815,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,313.2,-1.55017097376662
2816,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,278.2,-1.50918830337403
2817,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,303.2,-1.39578325557803
2818,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,303.2,-1.3766507633053
2819,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,283.2,-1.47983107589025
2820,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,308.2,-1.37156958075532
2821,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,288.2,-1.45943536496507
2822,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,308.2,-1.3521527501767
2823,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,293.2,-1.45452176695408
2824,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,298.2,-1.44812679329909
2825,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,303.2,-1.45948869922258
2826,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)CC(=O)C,318.2,-1.47740931696145
2827,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,313.2,-1.29996475213246
2828,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,308.2,-1.41959210077718
2829,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,CCCCO,318.2,-1.26763984696064
2830,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,313.2,-1.25867581280592
2831,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CCCCO,318.2,-1.2283174822762
2832,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,313.2,-1.34938073494746
2833,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,CC(C)(C)OC,318.2,-1.32179107193798
2834,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,288.15,-0.441320163149635
2835,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,293.15,-0.33848767228481
2836,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,298.15,-0.233066209765722
2837,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,288.15,-0.028094075020083
2838,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,303.15,-3.13849283421731
2839,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,293.15,0.025548965415276
2840,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,308.15,-0.071400043732367
2841,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CO,288.15,0.20272718218598
2842,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,298.15,0.074538557616055
2843,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,303.15,0.11362257349446
2844,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CO,293.15,0.258756436557423
2845,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,313.15,-0.004700637572574
2846,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CO,298.15,0.291664044784231
2847,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,308.15,0.177160920745374
2848,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,318.15,0.078527374382836
2849,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CO,303.15,0.348692754457901
2850,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,313.15,0.232157113449581
2851,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,323.15,0.15199986355614
2852,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CO,308.15,0.416666715317457
2853,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,318.15,0.305435479840567
2854,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CO,313.15,0.46434394970005
2855,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,328.15,0.234951819111746
2856,C1=CC=C(C=C1)C(=O)O,CC(=O)OCC1=CC=CC=C1,323.15,0.362996675301431
2857,C1=CC=C(C=C1)C(=O)O,C1=CC=C(C=C1)CO,318.15,0.531720607739493
